OBJECTID,issue_category,check_name,field_name,issue_level,issue_detail
694148,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
694179,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
694770,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
694946,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
694951,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
694985,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
695505,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
695593,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
695879,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
696266,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
696443,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
696726,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
697035,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
697184,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
697330,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
697696,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
697810,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698081,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698263,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698363,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698371,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698772,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
698978,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
699222,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
699402,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
699623,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
699679,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
700057,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
700755,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
701232,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
701623,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
701965,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702023,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702176,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702264,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702319,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702343,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702406,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
702983,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
703591,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
703697,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
703725,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
703910,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
704252,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
704282,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
704511,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
704723,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705133,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705204,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705309,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705475,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705495,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
705866,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
706047,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
706581,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
706887,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707135,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707224,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707602,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707615,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707718,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707765,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
707999,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
708051,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
708131,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
708505,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
708589,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
708932,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709088,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709490,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709513,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709581,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709659,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
709917,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
710489,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
710683,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
710793,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
711106,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
711154,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
711315,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
711412,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712171,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712217,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712344,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712789,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712821,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
712953,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
713012,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
713225,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
713720,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
714386,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
714709,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
714945,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
715284,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
715458,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
715624,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
715827,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
715992,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
716044,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
716328,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
716923,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717076,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717199,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717239,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717240,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717538,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717612,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
717636,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
718840,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
718848,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
718872,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
719025,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
719274,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
720016,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
720576,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
720665,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
720804,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
721105,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
721392,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
721947,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
722006,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
722781,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
722937,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723258,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723273,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723297,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723442,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723507,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723589,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723625,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723648,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723856,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
723886,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
724474,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
724566,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725254,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725322,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725607,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725655,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725858,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
725986,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
726784,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
727051,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
727209,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
728207,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
728423,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
728552,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
728668,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
728975,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
729191,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
729351,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
729537,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
729677,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
730058,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
730279,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
730375,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
730962,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731243,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731287,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731421,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731506,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731670,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
731768,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732047,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732098,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732261,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732271,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732314,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
732444,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
733036,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
733179,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
733234,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
733454,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
733784,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
734039,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
734230,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
734246,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
734770,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
735574,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736030,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736435,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736445,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736570,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736674,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736870,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736979,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
736985,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
737240,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
737374,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
737770,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
738117,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
738905,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
739268,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
739349,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
739623,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
740192,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
740648,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
740839,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
740996,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
741292,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
741482,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
741837,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742010,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742110,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742140,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742398,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742514,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742926,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
742940,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
743019,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
743765,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
743930,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744005,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744058,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744157,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744230,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744370,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744741,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744835,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
744957,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
745133,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
745436,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
745565,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
746367,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
746564,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
746815,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
746963,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
746968,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747070,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747106,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747192,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747234,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747336,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747603,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
747927,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
748229,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
748578,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
748611,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
748852,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749034,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749193,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749284,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749382,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749452,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749667,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
749848,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
750062,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
750169,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
750350,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
750381,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
750908,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751070,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751098,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751268,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751358,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751555,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751683,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751722,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751745,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
751844,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
752020,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
752027,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
752231,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
752245,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
752709,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753091,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753586,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753632,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753850,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753866,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
753928,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754572,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754600,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754792,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754842,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754884,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
754955,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
755604,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
755667,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756092,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756111,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756345,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756509,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756819,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
756992,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757037,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757068,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757287,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757291,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757342,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757624,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757793,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757810,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
757943,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758012,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758061,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758166,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758531,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758567,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758676,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
758928,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
759617,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
759668,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
759768,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
759936,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
760105,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
760467,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
760476,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
761083,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
761220,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
761276,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
761745,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
762521,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
762820,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
762859,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
763172,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
763340,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
763507,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
764127,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
764169,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
764434,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
764531,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765105,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765517,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765562,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765616,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765717,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765793,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765804,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
765923,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
766140,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
766145,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
766179,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
766477,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
766638,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767043,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767215,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767284,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767296,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767349,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
767888,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768006,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768038,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768091,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768370,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768372,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
768990,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
769034,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
769152,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
769661,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
769752,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
770076,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
770502,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
770569,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
770643,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
771129,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
771299,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
771606,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
772436,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
772753,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
772935,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
773319,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
773417,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
773616,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
774998,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
775006,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
775202,completeness,core_field_missing,NumberOfLanes,warning,NumberOfLanes is missing
